CD_DIST,NM_DIST,M >= 60 ANOS,F >= 60 ANOS,OBITOS TOTAIS (M+F),PCT_DOMICILIOS_COM_OBITO,2019 (M+F >= 60 anos),2020 (M+F >= 60 anos),2021 (M+F >= 60 anos),2022 (M+F >= 60 anos),AREA_KM2,POP_TOTAL,DENSIDADE_DEMOGRAFICA,PCT_IDOSOS,OBITOS_PER_CAPITA,ANOMALY_SCORE,ANOMALIA
330350005,Nova Iguaçu,4174.0,4628.0,18504.0,6.61082237423766,963.0,1222.0,2020.0,684.0,520.5806683,785867.0,1509.5969709484505,1.1200368510193202,0.0235459689743938,-0.332289627835744,1
354870805,São Bernardo do Campo,3261.0,2946.0,12796.0,4.750359040767056,556.0,748.0,1279.0,426.0,128.6375127,780546.0,6067.794561764719,0.7952125819618575,0.0163936526482744,-0.3317055079565644,1
351880005,Guarulhos,3783.0,3600.0,15020.0,5.402653143517158,770.0,974.0,1902.0,551.0,239.7111395,826262.0,3446.906980307438,0.8935422420491321,0.0181782533869402,-0.3309903421498168,1
355220505,Sorocaba,3766.0,3269.0,13135.0,5.192323098227263,759.0,928.0,1911.0,711.0,449.8722509,723682.0,1608.6388937131042,0.972112060269566,0.0181502372589065,-0.3297372297546688,1
354340205,Ribeirão Preto,3228.0,3106.0,11578.0,4.825943167035,606.0,875.0,1364.0,561.0,473.766448,666876.0,1407.6049555961802,0.9498017622466546,0.0173615484737792,-0.3268875230827194,1
411370005,Londrina,3297.0,2911.0,10593.0,5.36083484395669,706.0,813.0,1696.0,569.0,521.2591809,539947.0,1035.8512996696456,1.149742474724371,0.0196185921951598,-0.3250130191306274,1
354850005,Santos,3164.0,3235.0,9881.0,6.173295742410786,591.0,939.0,1435.0,582.0,281.0329823,418608.0,1489.5333514738138,1.5286377708978327,0.0236044222757329,-0.32480696098757167,1
313670205,Juiz de Fora,3046.0,3142.0,11223.0,5.608230010364285,644.0,742.0,1607.0,512.0,750.0332817,533220.0,710.92845212338,1.160496605528675,0.021047597614493,-0.3206151918359218,1
355030876,Sapopemba,1529.0,1500.0,5795.0,6.297263707791798,344.0,505.0,762.0,251.0,13.6181746,266715.0,19585.22399911072,1.1356691599647564,0.0217273119247136,-0.3152964473920894,1
280030805,Aracaju,2354.0,2678.0,10626.0,5.134381743609397,489.0,709.0,1110.0,313.0,182.1631576,602757.0,3308.885330828279,0.8348306199679141,0.0176289947690362,-0.31401849326283904,1
431440705,Pelotas,2035.0,2287.0,7269.0,6.070808606838642,560.0,509.0,1112.0,457.0,206.7312763,305656.0,1478.5184200016474,1.4140079043107283,0.0237816368728243,-0.31374000184084494,1
261070705,Paulista,1699.0,2053.0,7010.0,5.854523001916492,419.0,631.0,960.0,290.0,96.932406,342167.0,3529.9546779020425,1.096540578138745,0.020487072102219,-0.3129699038140361,1
350600305,Bauru,2286.0,2144.0,7452.0,5.520555488018535,510.0,579.0,1029.0,481.0,566.8731148,377511.0,665.9532621037965,1.173475739779768,0.0197398221508777,-0.3127469121766281,1
250400905,Campina Grande,1816.0,2189.0,7474.0,5.612054888704272,486.0,515.0,855.0,417.0,212.5666636,396481.0,1865.2078048610815,1.010136677419599,0.0188508402672511,-0.3110780752089324,1
150080005,Ananindeua,1855.0,1845.0,8165.0,5.467673163379665,374.0,633.0,827.0,236.0,190.5900783,478778.0,2512.0824980531006,0.7728007552560895,0.017053832882881,-0.3105553300887264,1
330170205,Duque de Caxias,1612.0,1988.0,7572.0,6.945325719120135,396.0,513.0,875.0,222.0,40.8959217,298562.0,7300.532365798225,1.2057797040480704,0.025361566441811,-0.3092898207440884,1
355100905,São Vicente,1791.0,2022.0,7664.0,6.587843463780184,448.0,577.0,941.0,371.0,148.1510544,329911.0,2226.855565329004,1.1557662521104175,0.0232305076217525,-0.3074719482098629,1
354980505,São José do Rio Preto,2451.0,2203.0,8605.0,5.307173470512159,395.0,733.0,1104.0,320.0,261.0668842,441205.0,1690.007529495769,1.0548384537799889,0.0195034054464477,-0.30401491018470717,1
430460605,Canoas,1802.0,2050.0,7113.0,5.5648658194744005,399.0,530.0,971.0,314.0,130.7885626,347657.0,2658.1605691566792,1.1079886209683685,0.0204598210304984,-0.3031769023512674,1
354990405,São José dos Campos,2487.0,2020.0,9118.0,4.617215133613586,449.0,488.0,978.0,326.0,711.8266911,602603.0,846.5585900815065,0.7479219320182607,0.015131023244159,-0.3024374953926744,1
330100905,Campos dos Goytacazes,2108.0,2098.0,8706.0,6.682996115716853,456.0,517.0,922.0,309.0,642.7513677,379121.0,589.8408296766975,1.1094083419277752,0.0229636448521712,-0.3007141774454257,1
520110805,Anápolis,1936.0,1573.0,7113.0,5.20456165359943,337.0,458.0,831.0,346.0,561.5823065,391977.0,697.9867340247124,0.8952055860420381,0.0181464728797863,-0.3005864287355948,1
431690705,Santa Maria,1652.0,1711.0,5433.0,5.551415427112211,346.0,419.0,913.0,420.0,127.0801296,255522.0,2010.715607579928,1.3161293352431491,0.0212623570573179,-0.29860916833933915,1
352940105,Mauá,1764.0,1541.0,7631.0,5.260439481409321,341.0,387.0,809.0,239.0,61.9371892,418261.0,6752.986459385535,0.790176468759937,0.0182445889050138,-0.2985382209832993,1
351380105,Diadema,1452.0,1394.0,6364.0,4.68551724137931,236.0,369.0,624.0,230.0,30.7320054,393237.0,12795.683030824926,0.7237365761614497,0.0161836246334907,-0.2957300604459524,1
330045605,Belford Roxo,1657.0,1955.0,9240.0,5.326827116588096,363.0,361.0,808.0,234.0,78.9854279,483087.0,6116.153483546552,0.7476914096218694,0.0191269895484664,-0.2947846542975745,1
411520005,Maringá,2051.0,1777.0,7008.0,4.842852381232476,415.0,444.0,923.0,329.0,386.8162488,399108.0,1031.7767188894782,0.959138879701735,0.0175591569199314,-0.2906107455972876,1
150140245,Bengui,1074.0,1008.0,4725.0,5.50770651084766,184.0,357.0,469.0,154.0,34.4726243,275694.0,7997.476420731914,0.7551850965200548,0.0171385666717447,-0.2857837004601208,1
330490405,São Gonçalo,1664.0,1808.0,7069.0,6.479346865195611,357.0,412.0,750.0,218.0,67.2028258,285439.0,4247.425559893643,1.2163719743973318,0.0247653614257336,-0.28495912200298723,1
355030872,São Lucas,999.0,947.0,3056.0,5.905245346869712,250.0,321.0,493.0,178.0,9.665411,138038.0,14281.648240307628,1.409756733653052,0.0221388313362987,-0.28314265812607764,1
291080005,Feira de Santana,1665.0,1907.0,9203.0,4.853409575401901,386.0,414.0,712.0,242.0,269.3379208,551285.0,2046.8153847870649,0.6479407203170774,0.0166937246614727,-0.2827521558870254,1
317020605,Uberlândia,2236.0,1984.0,10543.0,4.553861172441933,238.0,406.0,1004.0,224.0,1556.3810286,696832.0,447.7258378218708,0.6055979059515062,0.0151299021858927,-0.28264354650949775,1
330510905,São João de Meriti,1172.0,1324.0,5033.0,5.741981121648208,260.0,359.0,570.0,170.0,20.0300833,234975.0,11731.10448322499,1.062240663900415,0.0214192999255239,-0.2808024977319644,1
420910205,Joinville,2060.0,1802.0,8195.0,4.103930775046906,293.0,349.0,946.0,244.0,708.3597964,593034.0,837.1931933657097,0.6512274169777786,0.0138187692442591,-0.278905531330207,1
110020505,Porto Velho,1352.0,1141.0,6237.0,4.768522920948877,186.0,369.0,680.0,174.0,9233.6777165,412807.0,44.706671888963584,0.6039141778119073,0.0151087554232365,-0.277732082951079,1
355030837,Itaquera,1030.0,1228.0,4428.0,6.096960829952783,245.0,323.0,521.0,178.0,14.6991723,210960.0,14351.828503976376,1.07034508911642,0.0209897610921501,-0.2776690569706203,1
355030829,Freguesia do Ó,975.0,992.0,3319.0,6.66653716905266,216.0,278.0,516.0,152.0,11.0381923,137240.0,12433.195243391438,1.433255610609152,0.0241839113960944,-0.2771689361464651,1
355030868,Sacomã,1047.0,1204.0,4520.0,4.963423666561825,224.0,298.0,484.0,164.0,14.6107972,261436.0,17893.342602825258,0.8610137854006334,0.0172891262106213,-0.27707850875668094,1
430510805,Caxias do Sul,1977.0,1828.0,7258.0,4.3231892270257655,292.0,401.0,943.0,268.0,507.862042,450436.0,886.9259026056529,0.8447370991661411,0.0161132769139233,-0.27645990035018897,1
354880705,São Caetano do Sul,1176.0,1172.0,3590.0,6.132303235152101,244.0,306.0,494.0,171.0,15.3307262,165655.0,10805.42420749775,1.4174036400953791,0.0216715462859557,-0.27545827687280733,1
411990505,Ponta Grossa,1804.0,1560.0,6820.0,5.674573222630844,344.0,355.0,958.0,246.0,207.2459338,348917.0,1683.5891233297623,0.9641261388811664,0.0195461958001473,-0.27501322955484997,1
330630505,Volta Redonda,1615.0,1653.0,6359.0,6.863833036396029,324.0,428.0,722.0,249.0,182.1047612,261563.0,1436.332571847111,1.2494121875035842,0.0243115425346857,-0.27494104782235296,1
352590405,Jundiaí,1997.0,1747.0,7274.0,4.949294532627866,336.0,340.0,821.0,285.0,431.203747,443221.0,1027.8690829650884,0.8447253176180731,0.0164116772445348,-0.27220941039594615,1
355030838,Jabaquara,1033.0,1187.0,4093.0,5.353998311422024,182.0,319.0,459.0,176.0,14.0353876,214982.0,15317.140226323354,1.0326445935008512,0.019038803248644,-0.2719881835018736,1
355030873,São Mateus,973.0,889.0,3344.0,6.170121361830094,231.0,298.0,413.0,156.0,12.6822994,155682.0,12275.53419847508,1.1960278002595033,0.0214796829434359,-0.2714120134551269,1
430160205,Bagé,984.0,997.0,3034.0,6.990198747617751,312.0,298.0,567.0,255.0,361.921579,114652.0,316.78685840393064,1.7278372815127518,0.0264626870878833,-0.2705065190758168,1
330510910,Coelho da Rocha,791.0,961.0,3513.0,6.18514681656845,231.0,278.0,415.0,128.0,11.5375151,152873.0,13250.080166742317,1.1460493350689789,0.022979859098729,-0.26808473373600217,1
355030804,Aricanduva,733.0,726.0,2311.0,7.252191087520059,153.0,249.0,338.0,143.0,6.847188,89574.0,13081.866599836312,1.6288208631969097,0.0257998972916248,-0.2647806390712265,1
120040105,Rio Branco,1182.0,1045.0,5639.0,4.819286819705958,217.0,289.0,528.0,136.0,8834.8306355,364756.0,41.286133831965294,0.6105451315399884,0.0154596497384552,-0.2642662924462106,1
351620005,Franca,1670.0,1542.0,6328.0,5.208073176823177,320.0,304.0,722.0,310.0,605.6793231,352536.0,582.0505778464471,0.9111126239589716,0.0179499398642975,-0.26394464263233464,1
310620025,Barreiro,1217.0,1301.0,5194.0,5.395824356614047,251.0,347.0,570.0,191.0,53.6826976,278856.0,5194.522862427838,0.9029750121926728,0.0186261009266431,-0.2632336287397091,1
355030811,Brasilândia,924.0,1068.0,4536.0,5.592836013305862,239.0,275.0,438.0,156.0,21.0370673,243273.0,11564.016815214543,0.8188331627430911,0.0186457190070414,-0.2629415021270235,1
355030859,Penha,857.0,1018.0,3048.0,6.326477479822963,176.0,287.0,410.0,141.0,11.4308221,132452.0,11587.268075845568,1.4156071633497418,0.0230121100474134,-0.26277117632981795,1
355030822,Cidade Ademar,1037.0,997.0,4546.0,5.330856237364078,138.0,278.0,452.0,144.0,12.2331904,249218.0,20372.281624914463,0.8161529263536341,0.0182410580295163,-0.26219164152448604,1
240800305,Mossoró,1193.0,1240.0,5087.0,5.681009382076998,328.0,380.0,557.0,207.0,2099.3343287,264577.0,126.02899708872846,0.9195810671373552,0.0192269169277752,-0.26211430741212094,1
351880010,Jardim Presidente Dutra,1212.0,1073.0,6523.0,4.42041489803887,209.0,276.0,542.0,141.0,78.9634419,465509.0,5895.247076356229,0.4908605419014455,0.0140126184456154,-0.2619416537499738,1
430920905,Gravataí,1375.0,1316.0,4923.0,5.62183052967853,313.0,321.0,669.0,230.0,117.3858775,232525.0,1980.860091112749,1.15729491452532,0.0211719169981722,-0.2610576269820155,1
311860105,Contagem,1440.0,1440.0,6885.0,4.855817146176135,262.0,298.0,695.0,198.0,167.7893265,421642.0,2512.9250399607517,0.6830439092879742,0.0163290184564156,-0.2602095994506609,1
352310705,Itaquaquecetuba,1272.0,1244.0,6478.0,5.511386385363981,284.0,315.0,518.0,190.0,82.6216205,369275.0,4469.471764960117,0.6813350484056597,0.0175424818901902,-0.2599723946854422,1
314330205,Montes Claros,1496.0,1359.0,6162.0,4.725565222348104,198.0,315.0,715.0,216.0,1715.118088,401766.0,234.24975971683648,0.7106126451715675,0.0153372858828273,-0.2594267837647475,1
260790105,Jaboatão dos Guararapes,1278.0,1380.0,6222.0,5.1137425989404806,201.0,396.0,555.0,191.0,122.7121354,348979.0,2843.88336053681,0.761650414494855,0.0178291530435928,-0.2589145559925864,1
353870905,Piracicaba,1676.0,1489.0,5854.0,4.911974461192493,255.0,360.0,651.0,297.0,514.2910525,341238.0,663.5114461766764,0.9275051430379968,0.0171551820137264,-0.25886713551006035,1
351060905,Carapicuíba,944.0,1020.0,4521.0,5.873688086908489,187.0,289.0,372.0,135.0,15.623085,226937.0,14525.748275708673,0.8654384256423588,0.0199218285250972,-0.25867167548625913,1
150680705,Santarém,1190.0,958.0,4620.0,5.699335976911706,185.0,335.0,531.0,148.0,4730.910791,290166.0,61.33406712128383,0.7402659167511011,0.0159219205558197,-0.2576912697458901,1
354140605,Presidente Prudente,1476.0,1298.0,4694.0,5.784252647721282,258.0,346.0,728.0,257.0,229.0554765,220375.0,962.1031697969464,1.258763471355644,0.0213000567214974,-0.25639203648469844,1
260410605,Caruaru,1174.0,1371.0,5438.0,4.557575946603456,240.0,322.0,438.0,204.0,359.8122622,348900.0,969.6723448687402,0.7294353683003726,0.0155861278303238,-0.25590599483898957,1
160030305,Macapá,1202.0,1097.0,6674.0,6.01869903905309,200.0,351.0,469.0,173.0,2956.5799076,410095.0,138.7058739545092,0.5606018117753204,0.0162742779112156,-0.25552990518081675,1
431560205,Rio Grande,1145.0,1250.0,4192.0,6.503512014787432,309.0,333.0,556.0,210.0,336.9707982,173650.0,515.3265533025051,1.379211056723294,0.0241405125251943,-0.2530334624465479,1
230730405,Juazeiro do Norte,1080.0,1345.0,4928.0,5.362141909953904,311.0,327.0,439.0,216.0,146.1033004,278070.0,1903.2424266851128,0.8720825691372676,0.0177221562915812,-0.2530311355678371,1
355030864,Ponte Rasa,622.0,736.0,2269.0,7.18770296600996,191.0,187.0,338.0,118.0,6.5549971,89881.0,13711.829102105934,1.5108866167488122,0.025244489936694,-0.25268176283720756,1
330170210,Campos Elyseos,1314.0,1412.0,6456.0,6.307283219552673,288.0,320.0,698.0,177.0,100.2786554,288225.0,2874.240772877375,0.9457888802151097,0.0223991673172001,-0.25265975342149727,1
510340310,Coxipó da Ponte,1318.0,1061.0,6290.0,4.763476426567556,199.0,295.0,603.0,138.0,2384.1826151,400847.0,168.12764150752238,0.5934932779838692,0.0156917726713683,-0.2501621972337281,1
330320305,Nilópolis,662.0,872.0,2681.0,7.332398468259534,160.0,220.0,354.0,132.0,9.7139399,93476.0,9622.871971855622,1.6410629466387094,0.0286811588001198,-0.24997649823644763,1
355030881,Tremembé,1022.0,1069.0,3891.0,5.921857700600198,274.0,307.0,463.0,182.0,57.7098142,196563.0,3406.058444735038,1.0637810778223775,0.0197951801712428,-0.2485585522778616,1
352690205,Limeira,1534.0,1170.0,5401.0,5.565332160140783,276.0,358.0,542.0,243.0,580.7109881,291869.0,502.60629810872354,0.9264430275226214,0.0185048771880535,-0.247981179714301,1
431410005,Passo Fundo,1194.0,1000.0,3790.0,4.8424250725305376,301.0,292.0,569.0,241.0,232.9213438,201946.0,867.0137167566866,1.0864290453883712,0.0187673932635457,-0.24687652288563344,1
412550605,São José dos Pinhais,1240.0,876.0,5034.0,4.519682488255306,214.0,294.0,549.0,163.0,946.1779437,329497.0,348.2399924812367,0.6421909759421178,0.0152778325751069,-0.24681947394168935,1
355410205,Taubaté,1464.0,1248.0,5112.0,5.779216616449773,237.0,323.0,679.0,233.0,494.9602605,253768.0,512.7037870548397,1.0686926641656946,0.020144383846663,-0.2458675951475623,1
355030801,Água Rasa,627.0,697.0,1916.0,5.644293401302747,177.0,203.0,257.0,121.0,7.134883,85788.0,12023.743066284338,1.5433393947871497,0.0223341259849862,-0.24554021110320823,1
355030882,Tucuruvi,691.0,897.0,2328.0,6.159938681655595,171.0,239.0,374.0,95.0,9.4480382,99559.0,10537.53148457846,1.5950341003826876,0.0233831195572474,-0.2453921191373617,1
291480205,Itabuna,1098.0,1081.0,4433.0,6.374198551507345,211.0,333.0,455.0,199.0,401.0284707,186708.0,465.5729297077061,1.1670630074769155,0.0237429569166827,-0.24520596127426075,1
432240005,Uruguaiana,914.0,889.0,2938.0,7.414172755479933,243.0,227.0,556.0,214.0,2045.5976886,112545.0,55.01814976972594,1.602025856324137,0.0261051135101514,-0.24488888503169892,1
355030851,Mandaqui,699.0,852.0,2470.0,6.490984743411928,158.0,256.0,386.0,132.0,13.2027092,103665.0,7851.797568941381,1.496165533207929,0.0238267496261997,-0.2447547828299964,1
150140250,Entroncamento,708.0,795.0,2621.0,6.600684442474826,204.0,312.0,364.0,118.0,68.4892672,123825.0,1807.9475085988363,1.213809812235009,0.0211669695134262,-0.24446904074304565,1
355030805,Artur Alvim,698.0,662.0,2371.0,6.846190224497177,166.0,169.0,323.0,102.0,6.5155665,95575.0,14668.716833754976,1.4229662568663353,0.0248077426105153,-0.2438614980686845,1
312770105,Governador Valadares,1300.0,1181.0,4973.0,5.5809806196553655,233.0,303.0,604.0,215.0,675.0329901,243291.0,360.4134961818068,1.0197664525198218,0.0204405423957318,-0.24306807643642758,1
330490420,Neves,824.0,980.0,3385.0,6.228950322761718,241.0,250.0,417.0,109.0,16.9253001,144205.0,8520.085265725953,1.2509968447695987,0.0234735272702056,-0.24236872901648276,1
355030819,Capão Redondo,702.0,765.0,3899.0,4.273073081153074,151.0,182.0,292.0,75.0,13.7918009,270767.0,19632.46148659237,0.5417942363729701,0.0143998345440914,-0.24138143365081555,1
355030846,Jardim São Luís,896.0,958.0,4163.0,4.74298275278999,138.0,238.0,356.0,163.0,25.9114037,259377.0,10010.148543206866,0.7147896690917083,0.0160499967229168,-0.24091964687449818,1
293330705,Vitória da Conquista,1324.0,1182.0,5539.0,5.02826824388971,217.0,319.0,432.0,192.0,661.5374631,329897.0,498.6822642728123,0.759631036353771,0.0167900890277874,-0.24081514838297224,1
355030891,Vila Matilde,709.0,753.0,2452.0,6.5319500361308975,129.0,207.0,364.0,118.0,8.8985478,103558.0,11637.62923204166,1.4117692500820795,0.0236775526757952,-0.24053227639062247,1
210530205,Imperatriz,1079.0,961.0,4603.0,5.32594660810259,203.0,276.0,424.0,155.0,1369.0392495,273110.0,199.4902630437697,0.7469517776720003,0.0168540148658049,-0.2391301825389387,1
355030824,Cidade Lider,716.0,719.0,2684.0,5.750572558817406,178.0,228.0,346.0,130.0,10.5581848,136660.0,12943.512790190982,1.0500512220108298,0.0196399824381677,-0.2384435538900297,1
310670505,Betim,1113.0,1085.0,6181.0,4.547744166417077,238.0,246.0,401.0,164.0,344.0620972,411846.0,1197.0106656665464,0.5336946334309426,0.0150080369846981,-0.23840193033715584,1
140010005,Boa Vista,1043.0,859.0,5382.0,4.687526130073414,133.0,272.0,475.0,99.0,5687.0372998,413486.0,72.70675014115722,0.459991390276817,0.0130161601601988,-0.23735492332445307,1
317010705,Uberaba,1434.0,1373.0,6006.0,5.1218689447961525,236.0,233.0,662.0,210.0,4523.9571035,337836.0,74.67710066009029,0.8308765199682686,0.0177778567115405,-0.23705035805778396,1
430060405,Alvorada,722.0,923.0,3380.0,5.712005472580094,218.0,207.0,471.0,168.0,36.8890567,165368.0,4482.847076976083,0.9947511005756856,0.0204392627352329,-0.23661472726707755,1
355030820,Carrão,642.0,652.0,1893.0,6.14549538307961,144.0,222.0,351.0,96.0,7.7853981,84397.0,10840.42189184905,1.533229854141735,0.0224297072170811,-0.23614152297078206,1
352050905,Indaiatuba,1072.0,918.0,3685.0,4.221693960204261,189.0,265.0,502.0,185.0,311.5454107,255748.0,820.9011951913179,0.778109701737648,0.0144087148286594,-0.23543810565408996,1
510340305,Cuiabá,1143.0,950.0,4226.0,5.003080024640197,202.0,286.0,501.0,118.0,169.3114551,238120.0,1406.4021826483022,0.8789685872669243,0.0177473542751553,-0.23389082124097893,1
355030885,Vila Formosa,647.0,705.0,2000.0,5.872858558686111,134.0,188.0,296.0,128.0,7.4983761,92186.0,12294.128591389275,1.4666001345106632,0.021695268261992,-0.23374670820272136,1
220770205,Parnaíba,923.0,899.0,3435.0,6.838929289803497,241.0,265.0,478.0,200.0,436.9066712,162159.0,371.1524924868211,1.123588576643911,0.0211829130668048,-0.23332418579518377,1
355030892,Vila Medeiros,682.0,684.0,2329.0,5.857840219073699,94.0,192.0,317.0,112.0,7.8759231,114939.0,14593.717909713974,1.1884564856141084,0.0202629220717076,-0.23257557175517263,1
150140260,Icoaraci,651.0,630.0,2957.0,5.393756651294786,163.0,208.0,247.0,102.0,35.7381167,171524.0,4799.469469525797,0.7468342622606748,0.0172395699727151,-0.23124149383319104,1
355030818,Cangaiba,695.0,796.0,2766.0,5.59533947511032,170.0,246.0,278.0,121.0,13.7572955,141172.0,10261.609921804762,1.0561584450174255,0.0195931204488142,-0.23011680749063335,1
520140510,Nova Brasília,889.0,841.0,4781.0,4.30077858922736,143.0,149.0,417.0,142.0,97.5337966,318653.0,3267.103415514945,0.5429103130992019,0.0150037815429322,-0.2299146526630168,1
352900505,Marília,1209.0,1234.0,4276.0,5.886529485240944,191.0,236.0,631.0,182.0,234.5899795,201152.0,857.4620298306476,1.2145044543429844,0.0212575564747056,-0.22956601971688428,1
355280905,Taboão da Serra,819.0,782.0,4091.0,4.548423728983891,117.0,198.0,290.0,114.0,20.3877753,273542.0,13416.961682915937,0.5852848922651732,0.0149556558042275,-0.22926890861605942,1
355030884,Vila Curuçá,645.0,745.0,2787.0,5.895798044937858,153.0,150.0,313.0,113.0,9.5019238,140673.0,14804.686183654723,0.9881071705302368,0.0198119042033652,-0.22914780711521976,1
420930005,Lages,1072.0,994.0,3736.0,6.43078119452944,217.0,210.0,512.0,239.0,1988.5515636,162625.0,81.78063017163595,1.2704073789392776,0.0229730976172175,-0.22849241685147192,1
355030823,Cidade Dutra,839.0,954.0,3553.0,5.740891559229835,161.0,263.0,447.0,122.0,27.7232789,182459.0,6581.436512547583,0.9826865213554824,0.0194728678771669,-0.2282580861110256,1
355030870,Santana,768.0,822.0,2366.0,5.469957081545064,131.0,194.0,376.0,98.0,13.1022209,115689.0,8829.724432443358,1.3743744003319245,0.0204513825860712,-0.22663303175058636,1
